nome,endereco,telefone,whatsapp,instagram,email,categoria,subnicho,tem_site,url_site,avaliacao,num_avaliacoes,cidade,bairro,link_maps,place_id
Assistência Técnica Moises da Info,"Estr. Gov. Leonel Brizola, 1117 - Palhada, Nova Iguaçu - RJ, 26290-015",21) 2698-7925,,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,False,,4.5,,"Nova Iguaçu, RJ",Palhada,"https://www.google.com/maps/place/Assist%C3%AAncia+T%C3%A9cnica+Moises+da+Info/@-22.7625759,-43.5933343,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x995dd2bc089263:0xc8b999e259ab7632!8m2!3d-22.7625759!4d-43.5212365!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEOY29tcHV0ZXJfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTktOSEZFTVMxM1JSQULgAQD6AQQIABAu!16s%2Fg%2F11bymvbmgp?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x995dd2bc089263:0xc8b999e259ab7632
AtivaDex Informática,"Av. Gov. Roberto Silveira, 495 - loja 16 - Centro, Nova Iguaçu - RJ, 26210-210",21) 97549-6632,21) 97549-6632,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,http://www.ativadex.com.br/,4.7,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/AtivaDex+Inform%C3%A1tica/@-22.7582333,-43.521904,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x99670db4009c73:0x91cb909690ade9c6!8m2!3d-22.7539545!4d-43.4549613!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEOY29tcHV0ZXJfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUkNYMDFJYjJwQlJSQULgAQD6AQQILRA1!16s%2Fg%2F11j4y8bcf_?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99670db4009c73:0x91cb909690ade9c6
"Yuri Tech Reparos - Assistência Técnica de Computadores, Notebooks e Celulares","R. Bráulio, 86 - Loja A - Santo Elias, Mesquita - RJ, 26560-580",21) 97013-4982,21) 97013-4982,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,https://yuritech.surge.sh/#/,4.9,,"Nova Iguaçu, RJ",Santo Elias,"https://www.google.com/maps/place/Yuri+Tech+Reparos+-+Assist%C3%AAncia+T%C3%A9cnica+de+Computadores,+Notebooks+e+Celulares/@-22.7582333,-43.521904,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x9967f86546ecaf:0x3ee7b477ed2d6d66!8m2!3d-22.7690906!4d-43.4293398!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEXY29tcHV0ZXJfcmVwYWlyX3NlcnZpY2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblRVUm5aMHh0WWxkQkVBReABAPoBBAgAEDE!16s%2Fg%2F11k63gjd6h?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9967f86546ecaf:0x3ee7b477ed2d6d66
Technogama Informática,"Rua Getúlio Vargas, n° 87 - Loja 02 - Centro, Nova Iguaçu - RJ, 26255-060",21) 2666-7781,,https://www.instagram.com/technogamainf,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,False,https://www.instagram.com/technogamainf,3.9,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Technogama+Inform%C3%A1tica/@-22.7616156,-43.5226856,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x99654576e502df:0xe3a9489d5ba93e29!8m2!3d-22.7616156!4d-43.4505878!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEOY29tcHV0ZXJfc3RvcmXgAQA!16s%2Fg%2F11jy_0k8rb?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99654576e502df:0xe3a9489d5ba93e29
Intermidia,"Estr. dos Três Rios, 1200 844 - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22745-005",21) 2532-7231,,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,True,http://intermidiainformatica.com.br/,5.0,,"Nova Iguaçu, RJ",Freguesia (Jacarepaguá),"https://www.google.com/maps/place/Intermidia/@-22.936599,-43.4765256,12z/data=!4m9!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m5!1s0x997f622b86cbad:0xe494dde9dd529d83!8m2!3d-22.9365987!4d-43.3323304!16s%2Fg%2F1thfgnql?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997f622b86cbad:0xe494dde9dd529d83
Padrão Printer,"Av. Gen. Sólon Ribeiro, 222 - Engenho do Porto, Duque de Caxias - RJ, 25015-210",21) 97022-6162,21) 97022-6162,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,False,,4.6,,"Nova Iguaçu, RJ",Engenho do Porto,"https://www.google.com/maps/place/Padr%C3%A3o+Printer/@-22.752971,-43.4147313,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x997ac3edb3a7eb:0xcf4f55d45938fcc3!8m2!3d-22.7903394!4d-43.3185104!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBF2NvbXB1dGVyX3JlcGFpcl9zZXJ2aWNlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4T1YxZ3lUak5rYW1SS1kxWmtUVmxyVVRSU01tZzFWRzFTU1U1V1JSQULgAQD6AQQIIBAR!16s%2Fg%2F11g86m38ck?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997ac3edb3a7eb:0xcf4f55d45938fcc3
Marco Impressoras e Computadores,"Av. Duque de Caxias, 207 - loja B - Jardim Vinte e Cinco de Agosto, Duque de Caxias - RJ, 25070-070",21) 2671-2894,,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,False,,4.6,,"Nova Iguaçu, RJ",Jardim Vinte e Cinco de Agosto,"https://www.google.com/maps/place/Marco+Impressoras+e+Computadores/@-22.752971,-43.4147313,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x156183f77daae9f:0x284203d01cf3d929!8m2!3d-22.7845275!4d-43.3081468!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBHWNvbXB1dGVyX3N1cHBvcnRfYW5kX3NlcnZpY2VzmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5zTFdOSVFuRlJSUkFC4AEA-gEECCMQDA!16s%2Fg%2F1tm2bx9z?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x156183f77daae9f:0x284203d01cf3d929
Infoduke Rio,"Av. Pres. Tancredo Neves, 426 - Itatiaia, Duque de Caxias - RJ, 25070-097",21) 98876-5586,21) 98876-5586,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,True,https://www.facebook.com/profile.php?id=100014595485101,4.7,,"Nova Iguaçu, RJ",Itatiaia,"https://www.google.com/maps/place/Infoduke+Rio/@-22.752971,-43.4147313,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x997ba3e3c265cd:0x952e5853491155df!8m2!3d-22.7785139!4d-43.3028098!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBFnByaW50ZXJfcmVwYWlyX3NlcnZpY2WaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxPRzlNVXpWblJSQULgAQD6AQUIkwIQLw!16s%2Fg%2F11qmm90l5f?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997ba3e3c265cd:0x952e5853491155df
"Best Print Estamparia, Gráfica e Manutenção de impressoras","Av. Nilo Peçanha, 292 Rua Sebastião de Oliveira, 51 - Vila Meriti Duque de Caxias - RJ, 25020-290 - Vila Meriti, Duque de Caxias - RJ, 25010-144",21) 98286-6999,21) 98286-6999,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,False,,5.0,,"Nova Iguaçu, RJ",Vila Meriti,"https://www.google.com/maps/place/Best+Print+Estamparia,+Gr%C3%A1fica+e+Manuten%C3%A7%C3%A3o+de+impressoras/@-22.752971,-43.4147313,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x997bf40cde1f03:0xb9e3d80147205734!8m2!3d-22.7859683!4d-43.3135076!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBEmNvbW1lcmNpYWxfcHJpbnRlcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSb2QyVnROVFJCUlJBQuABAPoBBAgAEA8!16s%2Fg%2F11pcvy3qpj?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997bf40cde1f03:0xb9e3d80147205734
JS INFORMÁTICA - DTF TEXTIL 88CM - SUBLIMAÇÃO E MATERIAL,"R. Gov. Portela, 1090 - ap 102 - Centro, Nova Iguaçu - RJ, 26221-030",21) 3064-1073,,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,True,https://informaticajs.com.br/,4.8,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/JS+INFORM%C3%81TICA+-+DTF+TEXTIL+88CM+-+SUBLIMA%C3%87%C3%83O+E+MATERIAL/@-22.7608908,-43.5898301,12z/data=!3m1!5s0x9967002e851d29:0xd309ed1488118c25!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x99670033db6e67:0xdd2a70cc88acf9ae!8m2!3d-22.7608908!4d-43.4456345!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBFGNvcHlpbmdfc3VwcGx5X3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5mTldReU1HMTNSUkFC4AEA-gEFCIcGECw!16s%2Fg%2F11b5plpk_1?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9967002e851d29:0xd309ed1488118c25
MDCNET AUTOMAÇÃO,"Rua General Câmara, 464 - Jardim Vinte e Cinco de Agosto, Duque de Caxias - RJ, 25070-340",21) 3123-6370,,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,True,http://www.mdcnet.com.br/,4.8,,"Nova Iguaçu, RJ",Jardim Vinte e Cinco de Agosto,"https://www.google.com/maps/place/MDCNET+AUTOMA%C3%87%C3%83O/@-22.752971,-43.4147313,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x997a9491e9c91d:0xdec100f1240a3a47!8m2!3d-22.785024!4d-43.306185!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKkgESYXV0b21hdGlvbl9jb21wYW554AEA!16s%2Fg%2F11g_w9s7x?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997a9491e9c91d:0xdec100f1240a3a47
Luciene Dias Manutenção de Impressoras e recarga de cartuchos,"R. Ministro Lafaiete de Andrade - Luz, Nova Iguaçu - RJ, 26261-220",21) 99562-4672,21) 99562-4672,https://www.instagram.com/gjinformaticarj?igsh=dDE1YXJ0ZGpuaGpo,,Assistência de impressoras,Assistência de impressoras,False,,4.9,,"Nova Iguaçu, RJ",Luz,"https://www.google.com/maps/place/Luciene+Dias+Manuten%C3%A7%C3%A3o+de+Impressoras+e+recarga+de+cartuchos/@-22.7612608,-43.591848,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x995d28ccc0f223:0x3cb38e6c26f18c1b!8m2!3d-22.7541956!4d-43.4827762!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBF2NvbXB1dGVyX3JlcGFpcl9zZXJ2aWNlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwVk5WUllXbXBoYlhneVZGaGFkMVpYWnpOYWJVNVRWR3N3TlZaclJSQULgAQD6AQQIABBI!16s%2Fg%2F11v9z7v5p6?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x995d28ccc0f223:0x3cb38e6c26f18c1b
Max laser Informática caxias,"Av. Governador Leonel de Moura Brizola, 1806 - stand 52 - Centro, Duque de Caxias - RJ, 25010-009",21) 97566-8129,21) 97566-8129,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,True,https://www.facebook.com/max.laser.2025,4.8,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Max+laser+Inform%C3%A1tica+caxias/@-22.752971,-43.4147313,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x997ac0182ddec9:0xc885805e0e4cc7c6!8m2!3d-22.7859859!4d-43.3105918!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBFnByaW50ZXJfcmVwYWlyX3NlcnZpY2WaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnM0TkZsVWEzUmpiR3N5Vm1wV2NtTkdaekpoYlVsM1dqTkNNbVZ0WXhBQuABAPoBBAgAECM!16s%2Fg%2F1ptxvxtzz?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997ac0182ddec9:0xc885805e0e4cc7c6
Verdan Assistência Técnica em Impressoras,"Av. Comendador Teles, 2620 - Loja 06 - Vilar dos Teles, São João de Meriti - RJ, 25575-815",21) 97013-1068,21) 97013-1068,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,False,,4.8,,"Nova Iguaçu, RJ",Vilar dos Teles,"https://www.google.com/maps/place/Verdan+Assist%C3%AAncia+T%C3%A9cnica+em+Impressoras/@-22.7756107,-43.5058856,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x99650f1981b0cf:0x60ddfcc3f098b6f7!8m2!3d-22.7756107!4d-43.36169!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBGHByaW50ZXJfaW5rX3JlZmlsbF9zdG9yZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOc2RrNUlaRnBSRUFF4AEA-gEECDYQKw!16s%2Fg%2F11ckx0hgc8?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99650f1981b0cf:0x60ddfcc3f098b6f7
Allmax manutenção de impressoras,"26215-341, R. Otávio Tarquino, 537 - Centro, Nova Iguaçu - RJ, 26215-341",21) 2668-5501,552126685521,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,False,,3.7,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Allmax+manuten%C3%A7%C3%A3o+de+impressoras/@-22.7561357,-43.5922937,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x996706ef542cff:0xef7e8768d444b0ba!8m2!3d-22.7561357!4d-43.4480981!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBFnByaW50ZXJfcmVwYWlyX3NlcnZpY2WaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRHYTFKSE1WRk9NbkF4WTFWMFNtSllUbWxrUjJoVVUwZHNabG95WXhBQuABAPoBBQjzARAk!16s%2Fg%2F1tx1vdm5?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x996706ef542cff:0xef7e8768d444b0ba
"TecJá Informática, sua solução especializada e orçamento gratuito! Agende seu horários!","R. Metrovich, 115 - Irajá, Rio de Janeiro - RJ, 21230-050",21) 99294-3590,21) 99294-3590,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,True,http://www.tecjainformatica.com.br/,4.6,,"Nova Iguaçu, RJ",Irajá,"https://www.google.com/maps/place/TecJ%C3%A1+Inform%C3%A1tica,+sua+solu%C3%A7%C3%A3o+especializada+e+or%C3%A7amento+gratuito!+Agende+seu+hor%C3%A1rios!/@-22.752971,-43.4147313,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x997dba109447a3:0x8074b17743d58191!8m2!3d-22.8280655!4d-43.3318211!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBF2NvbXB1dGVyX3JlcGFpcl9zZXJ2aWNlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5TY0hSZlVtcEJSUkFC4AEA-gEFCLMBEBs!16s%2Fg%2F11bw7d9t0g?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997dba109447a3:0x8074b17743d58191
Autorizada Brother e Canon- Total Printer Com. e Serviços Ltda,"Av. Henrique Duque Estrada Meyer, 766 - LOJA - Posse, Nova Iguaçu - RJ, 26030-380",21) 97090-6077,21) 97090-6077,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,False,,3.7,,"Nova Iguaçu, RJ",Posse,"https://www.google.com/maps/place/Autorizada+Brother+e+Canon-+Total+Printer+Com.+e+Servi%C3%A7os+Ltda/@-22.7320888,-43.6048048,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x9967b9cb06f0bf:0x7855d399957e6b82!8m2!3d-22.7320888!4d-43.4606092!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBFWNvcGllcl9yZXBhaXJfc2VydmljZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VObGMyVjJNbVZuRUFF4AEA-gEFCLACEEk!16s%2Fg%2F12qfjw5ll?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9967b9cb06f0bf:0x7855d399957e6b82
Space Informática,"Av. Pres. Vargas, 187 - Centro, Duque de Caxias - RJ, 25070-330",21) 2782-2579,,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,False,https://www.instagram.com/spaceltda/,4.7,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Space+Inform%C3%A1tica/@-22.752971,-43.4147313,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x997aea67c187db:0x26cd8fb75ef4e31d!8m2!3d-22.7887822!4d-43.3090997!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKkgEOY29tcHV0ZXJfc3RvcmXgAQA!16s%2Fg%2F1ptzbtqq2?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997aea67c187db:0x26cd8fb75ef4e31d
Impressão Mania,"R. Cel. Francisco Soares, 534 - Loja A - Centro, Nova Iguaçu - RJ, 26216-032",21) 2695-6131,,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,False,,4.0,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Impress%C3%A3o+Mania/@-22.7581281,-43.5878451,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x99673adbe8473b:0xbc9b233ad33e2c6f!8m2!3d-22.7581281!4d-43.4436495!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBGHByaW50ZXJfaW5rX3JlZmlsbF9zdG9yZZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydDRNRkV4U2xCa2F6ZzFUMWhHVmxGcmNFTlVSbEpZV2xaSmVGWkZSUkFC4AEA-gEECAAQFg!16s%2Fg%2F11h6nq14kr?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99673adbe8473b:0xbc9b233ad33e2c6f
Informatize Informática - Filial,"Av. Gov. Amaral Peixoto, 34 - Loja 22 - Centro, Nova Iguaçu - RJ, 26220-070",21) 2668-3735,,https://www.instagram.com/gjinformaticarj?igsh=dDE1YXJ0ZGpuaGpo,,Assistência de impressoras,Assistência de impressoras,True,http://www.informatizeinformatica.com.br/,5.0,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Informatize+Inform%C3%A1tica+-+Filial/@-22.7581281,-43.5878451,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x996700e4a24135:0x611fff7c7b9bd33c!8m2!3d-22.759919!4d-43.4479903!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBDmNvbXB1dGVyX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIxY0hCeVNVaEJFQUXgAQD6AQQIQRAd!16s%2Fg%2F11cmbhpgsf?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x996700e4a24135:0x611fff7c7b9bd33c
AllTech Impressoras,"R. Dr. Thibau, 80 - lj 27 - Centro, Nova Iguaçu - RJ, 26255-160",Rotas,,https://www.instagram.com/gjinformaticarj?igsh=dDE1YXJ0ZGpuaGpo,,Assistência de impressoras,Assistência de impressoras,True,http://www.alltechnet.com.br/,5.0,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/AllTech+Impressoras/@-22.7581281,-43.5878451,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x99678b28a51d15:0xd0e5b0da6f9465bc!8m2!3d-22.7598098!4d-43.4543196!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKkgEUaW5mb3JtYXRpb25fc2VydmljZXPgAQA!16s%2Fg%2F11swxbj9mk?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99678b28a51d15:0xd0e5b0da6f9465bc
Recarga Mix,"ProinfoRJ SHOPPING DE INFORMATICA Av. Governador Roberto Silveira,447 - Stand:64 RUA: Raul de Oliveira Rodrigues 27 stand26 São João de Meriti - Centro, São João de Meriti - RJ, 26210-210",Rotas,,https://www.instagram.com/gjinformaticarj?igsh=dDE1YXJ0ZGpuaGpo,,Assistência de impressoras,Assistência de impressoras,False,,4.4,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Recarga+Mix/@-22.7581281,-43.5878451,12z/data=!3m1!5s0x996460bcdeb2cf:0x38d6b644b0a58fd9!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x156190c4c3898a1:0x4b1971bb31e35cb3!8m2!3d-22.8033876!4d-43.3718668!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKkgEWcHJpbnRlcl9yZXBhaXJfc2VydmljZeABAA!16s%2Fg%2F11b7hndntl?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x996460bcdeb2cf:0x38d6b644b0a58fd9
