nome,endereco,telefone,email,categoria,tem_site,url_site,avaliacao,num_avaliacoes,cidade
Big Boy Material De Construcao,"R. Faisão, 14 - Jardim Metropole, São João de Meriti - RJ, 25575-030",21) 2699-2805,,material de construção,False,,4.6,,"São João de Meriti, RJ"
Donald Rio Material de Construção,"Av. Euclídes da Cunha, 447 - Vila São João, São João de Meriti - RJ, 25570-162",21) 2662-6262,,material de construção,False,,4.5,,"São João de Meriti, RJ"
Forte Simões,"R. Manuel Correia, 195 - Vila Rosali, São João de Meriti - RJ, 25510-220",21) 97021-6254,,material de construção,False,,4.7,,"São João de Meriti, RJ"
FORTE RIO MATERIAL DE CONSTRUÇÃO E FABRICA DE LAJES,"Av. Arthur Antônio Sendas, 2237 - Parque Novo Rio, São João de Meriti - RJ, 25585-000",21) 2671-8745,,material de construção,False,,4.3,,"São João de Meriti, RJ"
Bolotari Materiais de Construção,"Av. Automóvel Clube, 599 - Centro, São João de Meriti - RJ, 25515-125",21) 2656-6934,,material de construção,False,,4.5,,"São João de Meriti, RJ"
Rede Fortaço São João de Meriti - Depósito Santo Antônio Éden,"Praça Francisca Guimarães Neves, 43 - Éden, São João de Meriti - RJ, 25545-102",21) 99225-6434,,material de construção,False,,4.4,,"São João de Meriti, RJ"
Bazar e Material de Construção Araújo,"R. Urânio, 810 - Coelho da Rocha, São João de Meriti - RJ, 25550-340",21) 4132-2127,,material de construção,False,,3.9,,"São João de Meriti, RJ"
Ferro e Aço Meriti Treliças prontas estrutura metálica,"Av. Fluminense, 447 - Vila Rosali, São João de Meriti - RJ, 25510-142",21) 98841-7504,,material de construção,False,,4.8,,"São João de Meriti, RJ"
Forte do Íris,"Av. Comendador Teles, 1245 - Jardim Iris, São João de Meriti - RJ, 25561-970",21) 96445-7721,,material de construção,False,,4.6,,"São João de Meriti, RJ"
Loja de material de construção,"Av. Ana Brito da Silva - São Mateus, São João de Meriti - RJ, 25525-510",21) 99874-3034,,material de construção,False,,4.3,,"São João de Meriti, RJ"
Forte Rio,"Av. Comendador Teles - Vilar dos Teles, São João de Meriti - RJ, 25575-815",21) 2757-3427,,material de construção,False,,4.6,,"São João de Meriti, RJ"
MG Materiais de Construção,"Av. Dep. Ulisses Guimarães, 13 - quadra D - Jardim Metropole, São João de Meriti - RJ, 25571-250",21) 2751-9279,,material de construção,False,,4.5,,"São João de Meriti, RJ"
Bazar Frontal Materiais de Construção,"Av. Comendador Teles s/n LT35/37 Qd E - Jardim Iris, São João de Meriti - RJ, 25561-161",21) 2751-0630,,material de construção,False,,4.3,,"São João de Meriti, RJ"
Auto Escola Araruama,"Av. Arthur Antônio Sendas, 2304 - Loja 1 - Parque Analândia, São João de Meriti - RJ, 25585-021",21) 2082-2995,,auto escola,False,,3.9,,"São João de Meriti, RJ"
PB Auto Escola,"Av. Nossa Sra. das Graças, 394 - Centro, São João de Meriti - RJ, 25520-580",21) 3753-8609,,auto escola,False,,2.5,2,"São João de Meriti, RJ"
Auto Escola S.Menezes,"RJ-101, 7075 - Vila Rosário, Duque de Caxias - RJ, 25040-003",21) 96497-4723,,auto escola,False,,4.8,,"São João de Meriti, RJ"
P B autoescola,"RJ-101, 6821A - Gramacho, Duque de Caxias - RJ, 25040-003",21) 96487-4411,,auto escola,False,,2.8,,"São João de Meriti, RJ"
Auto Escola Motorista Seguro,"R. Grinaldina Moreira, 7a - Éden, São João de Meriti - RJ, 25535-014",21) 3756-1419,,auto escola,False,,4.5,,"São João de Meriti, RJ"
Auto Escola Pantanal,"R. Lauro Sodré, 14 - qd 49 - Pantanal, Duque de Caxias - RJ, 25040-060",21) 3562-3473,,auto escola,False,,4.6,,"São João de Meriti, RJ"
Auto Escola Rmendes,"R. Manuel Correia, 214 - Vila Rosali, São João de Meriti - RJ, 25510-220",21) 2756-4239,,auto escola,False,,4.9,,"São João de Meriti, RJ"
Autoescola Pessoa | Gramacho,"RUA JOAO MARTINS ASSIS, 1519 - Gramacho, Duque de Caxias - RJ, 25035-254",21) 97404-2276,,auto escola,False,,5.0,,"São João de Meriti, RJ"
PROVA PRÁTICA DE DIREÇÃO VEICULAR - SÃO JOÃO DE MERITI,"R. Tulípa, 1120 - Jardim Sumare, São João de Meriti - RJ, 25580-500",,,auto escola,False,,2.3,,"São João de Meriti, RJ"
Autoescola Getúlio,"R. Francisca Dantas, 396 - Centro, São João de Meriti - RJ, 25525-030",21) 96810-5514,,auto escola,False,,5.0,,"São João de Meriti, RJ"
AUTOESCOLA DOURADOS RJ,"Av. Automóvel Clube, 188 - Centro, São João de Meriti - RJ, 25515-126",21) 2756-5000,,auto escola,False,,4.8,,"São João de Meriti, RJ"
Auto Escola Show de Bola,"R. Jardim Botânico, 14 - Vilar dos Teles, São João de Meriti - RJ, 25576-140",21) 4132-6521,,auto escola,False,,4.3,,"São João de Meriti, RJ"
Auto Escola Soares,"Av. Comendador Teles, 1793 - Loja B - Jardim Iris, São João de Meriti - RJ, 25561-970",21) 2757-7508,,auto escola,False,,4.4,,"São João de Meriti, RJ"
Silva's Clean,,21) 98204-3910,,lavanderia,False,,,,"São João de Meriti, RJ"
Lavanderia Laclair,"R. Odete Costa Barros, 265 - casa 08 - Vila São João, Duque de Caxias - RJ, 25010-270",21) 99358-2845,,lavanderia,False,,5.0,,"São João de Meriti, RJ"
Lava&leve Lavanderia (Delivery),,21) 97981-6107,,lavanderia,False,,5.0,,"São João de Meriti, RJ"
LAVANDERIA PALES,"Av. Getúlio de Moura, 723 - Centro, São João de Meriti - RJ, 25520-661",21) 97391-1307,,lavanderia,False,,5.0,,"São João de Meriti, RJ"
Andrellevis,"Rua Alcídes Maia, Lt 3, Qd 3, s/n - Vilar dos Teles, São João de Meriti - RJ, 25550-510",21) 97476-9282,,lavanderia,False,,4.8,,"São João de Meriti, RJ"
Dry Informática,"Av. Arthur Antônio Sendas, 1995 - Parque Analândia, São João de Meriti - RJ, 25585-021",21) 2653-0208,,lavanderia,False,,5.0,,"São João de Meriti, RJ"
D' Luxo Lavagem a Seco RJ,"R. Separação, 23 - Lote 17 - Vilar dos Teles, São João de Meriti - RJ, 25555-620",21) 96435-2214,,lavanderia,False,,4.9,,"São João de Meriti, RJ"
Flora Destak,"Av. Comendador Teles, 926 - Vilar dos Teles, São João de Meriti - RJ, 25561-162",21) 2651-1055,,floricultura,False,,4.5,,"São João de Meriti, RJ"
Studio Tecidos & Aviamentos,"Av. Automóvel Clube, 3252 - Jardim Jose Bonifacio, São João de Meriti - RJ, 25561-170",21) 98393-0696,,floricultura,False,,4.8,,"São João de Meriti, RJ"
Horto São Matheus,"Av. Dr. Arruda Negreiros, 1100 - Eng. Belford, São João de Meriti - RJ, 25520-001",,,floricultura,False,,4.5,,"São João de Meriti, RJ"
ÓTICA RENASCER,"R. Gessyr Gonçalves Fontes, 139 - Loja 5 - Centro, São João de Meriti - RJ, 25520-570",21) 97981-7674,,ótica,False,,5.0,,"São João de Meriti, RJ"
Ótica Matriz,"R. da Matriz, 344 - Centro, São João de Meriti - RJ, 25525-130",21) 2696-6856,,ótica,False,,5.0,,"São João de Meriti, RJ"
Ótica Fábrica de oculos,"Av. Comendador Teles, 2015 - Vilar dia teles, São João de Meriti - RJ, 25561-161",21) 99063-5064,,ótica,False,,5.0,,"São João de Meriti, RJ"
Evo Óticas,"R. Egas Muniz, 104 - Vilar dos Teles, São João de Meriti - RJ, 25576-271",21) 2757-9928,,ótica,False,,4.9,,"São João de Meriti, RJ"
Óticas Local,"Av. Cel. Raimundo Sampaio, 1052 - Vilar dos Teles, São João de Meriti - RJ, 25570-393",21) 99457-1062,,ótica,False,,4.9,,"São João de Meriti, RJ"
Ótica Rubi,"R. Expedicionários, 89 - Centro, São João de Meriti - RJ, 25520-591",21) 97670-3016,,ótica,False,,5.0,,"São João de Meriti, RJ"
Ótica São João,"R. da Matriz, 60 - Centro, São João de Meriti - RJ, 25520-001",21) 2756-3826,,ótica,False,,5.0,,"São João de Meriti, RJ"
Ótica Xavier,"Av. Automóvel Clube, 2528 - Vilar dos Teles, São João de Meriti - RJ, 25561-170",21) 2756-1526,,ótica,False,,5.0,,"São João de Meriti, RJ"
Ótica Olimpo,"R. Santo Antônio, 26 - loja - Centro, São João de Meriti - RJ, 25515-260",21) 98095-7355,,ótica,False,,4.9,,"São João de Meriti, RJ"
Óticas Voe,"Av. Automóvel Clube, 2697 - Vilar dos Teles, São João de Meriti - RJ, 25565-171",21) 98199-2635,,ótica,False,,5.0,,"São João de Meriti, RJ"
Otica luna,"Av. Automóvel Clube, 2536 - Loja 115 - Parque Cruz Alta, São João de Meriti - RJ, 25565-172",21) 2753-8404,,ótica,False,,5.0,,"São João de Meriti, RJ"
Oticas Flex,"R. Santo Antônio, 67 - Centro, São João de Meriti - RJ, 25515-260",21) 97047-9626,,ótica,False,,5.0,,"São João de Meriti, RJ"
Rainha das joias,"Av. Automóvel Clube, 2456 - Vilar dos Teles, São João de Meriti - RJ, 25565-172",21) 97392-6551,,joalheria,False,,5.0,,"São João de Meriti, RJ"
Mil Jóias,"Av. Automóvel Clube, 2456 - Vilar dos Teles, São João de Meriti - RJ, 25575-814",21) 3752-0633,,joalheria,False,,4.3,,"São João de Meriti, RJ"
Milur Jóias - Rommanel - Ouro - Prata - Bijuterias,"R. da Matriz, 63 - Loja 06 - 106 - Centro, São João de Meriti - RJ, 25525-130",21) 2696-6476,,joalheria,False,,3.4,,"São João de Meriti, RJ"
COMPRO OURO P.HJÓIAS,"Av. Dr. Arruda Negreiros, 117 - Sala04 - Centro, São João de Meriti - RJ, 25520-001",21) 97374-5781,,joalheria,False,,5.0,13,"São João de Meriti, RJ"
JOALHERIA PÉROLA,"R. Antônio Teles de Menezes, 30 - Centro, São João de Meriti - RJ, 25520-630",,,joalheria,False,,5.0,,"São João de Meriti, RJ"
RSTudodemoeda,"Av. Presidente Lincoln, 1368 - Vilar dos Teles, São João de Meriti - RJ, 25555-204",21) 99474-3853,,joalheria,False,,4.9,,"São João de Meriti, RJ"
ROCHA JÓIAS,"R. Maria Soares Sendas, 111 - 335, São João de Meriti - RJ, 25575-825",21) 2651-2944,,joalheria,False,,4.6,,"São João de Meriti, RJ"
Caçulinha Jóias e Relógios,"R. Assia Tanus Bedran - São João de Meriti, RJ, 25520-560",21) 97008-3368,,joalheria,False,,5.0,,"São João de Meriti, RJ"
EMPÓRIO DO AÇO,"R. Maria Soares Sendas, 111 - S013 - Parque Barreto, São João de Meriti - RJ, 25575-825",2199060919,,joalheria,False,,4.3,,"São João de Meriti, RJ"
Relojoaria e Joalheria Cristal de Coelho da Rocha,"R. Arnaud Guedes de Amorim, 68 - Coelho da Rocha, São João de Meriti - RJ, 25550-570",21) 3752-2997,,joalheria,False,,5.0,,"São João de Meriti, RJ"
Fratello Relojoaria,"Av. Comendador Teles, 2612 - loja-B - Vilar dos Teles, São João de Meriti - RJ, 25575-815",21) 3757-7350,,joalheria,False,,4.5,,"São João de Meriti, RJ"
Ki Jóias,"Galeria das Fábricas - Av. Automóvel Clube, 2656 - Vilar dos Teles, São João de Meriti - RJ, 25565-172",21) 97445-1684,,joalheria,False,,5.0,,"São João de Meriti, RJ"
Charme Bijuterias,"R. da Matriz, 239 - Centro, São João de Meriti - RJ, 25525-130",21) 7777-9017,,joalheria,False,,3.6,,"São João de Meriti, RJ"
Hora Tokio,"R. da Matriz, 63 - Loja 13 - Centro, São João de Meriti - RJ, 25520-572",21) 2756-0592,,joalheria,False,,5.0,,"São João de Meriti, RJ"
Clínica Veterinária DogMiau,"Av. Presidente Lincoln, 289 - Jardim Meriti, São João de Meriti - RJ, 25555-201",21) 2756-8664,,clínica veterinária,False,,4.6,,"São João de Meriti, RJ"
Veterinária Amor de Bicho,"Av. Getúlio de Moura, 394 - Centro, São João de Meriti - RJ, 25520-662",21) 2656-3661,,clínica veterinária,False,,4.8,,"São João de Meriti, RJ"
SOS Saúde Animal de Meriti,"Av. Automóvel Clube, 236 A - Centro, São João de Meriti - RJ, 25515-126",21) 2756-0561,,clínica veterinária,False,,4.8,,"São João de Meriti, RJ"
DR. DOG,"Av. Presidente Lincoln, 269 - Jardim Meriti, São João de Meriti - RJ, 25555-021",21) 3757-0342,,clínica veterinária,False,,4.9,,"São João de Meriti, RJ"
Vilarvet Clinica Veterinária,"Av. Comendador Teles, 2191 - Vilar dos Teles, São João de Meriti - RJ, 25561-161",21) 4105-1868,,clínica veterinária,False,,4.7,,"São João de Meriti, RJ"
Consultório Veterinário São João Caxias,"R. Dr. Afonso Queirós Matoso, 15 - Parque Analândia, São João de Meriti - RJ, 25585-720",3036-6421,,clínica veterinária,False,,4.4,,"São João de Meriti, RJ"
Veterinária Motta / (Banho e Tosa),"R. São João Batista, 413 - Centro, São João de Meriti - RJ, 25515-520",21) 3756-5287,,clínica veterinária,False,,4.8,,"São João de Meriti, RJ"
Help Vet de Meriti - Clínica Veterinária,"Rua Alberto Baptista de Moraes, 792 - Centro, São João de Meriti - RJ, 25515-150",21) 96658-1588,,clínica veterinária,False,,5.0,,"São João de Meriti, RJ"
Studio Aline's Beleza e Estética,"R. São João Batista, 190 - Centro, São João de Meriti - RJ, 25515-520",21) 98168-5671,,estética,False,,4.7,,"São João de Meriti, RJ"
Instituto Bella Donna | Salão de beleza em São João de Meriti - RJ | Mechas | Tratamento | Moreno Iluminado,"Av. Dr. Arruda Negreiros, 201 - Centro, São João de Meriti - RJ, 25520-001",21) 99072-4466,,estética,False,,4.8,,"São João de Meriti, RJ"
Studio Lacy Mattos,"R. Manoel Machado Nunes, 55 - loja k - Centro, São João de Meriti - RJ, 25520-610",21) 96464-8357,,estética,False,,5.0,,"São João de Meriti, RJ"
Estética Andréa Peixoto,"R. da Matriz, 353 - Sala 205 - Centro, São João de Meriti - RJ, 25525-130",21) 97683-1166,,estética,False,,5.0,,"São João de Meriti, RJ"
Estética Avançada Lucielen Castro,"Av. Dr. Arruda Negreiros, 244 - sala 6 - São João de Meriti, RJ, 25525-550",21) 99581-3225,,estética,False,,5.0,,"São João de Meriti, RJ"
Bronze Meriti,"R. São Pedro, 117 - Centro, São João de Meriti - RJ, 25515-270",21) 96769-2200,,estética,False,,5.0,,"São João de Meriti, RJ"
Jane Ribeiro Estética e Micropigmentação,"Galeria Alvorada - Av. Dep. José da Costa França, 119 - loja 12 - Vilar dos Teles, São João de Meriti - RJ, 25555-783",21) 98606-7748,,estética,False,,4.6,,"São João de Meriti, RJ"
Papillon Estética e Bem Estar,"R. Manoel Machado Nunes, 207 - Centro, São João de Meriti - RJ, 25520-610",21) 98099-0263,,estética,False,,5.0,,"São João de Meriti, RJ"
Marins Acessórios,"Av. Automóvel Clube, 2384 - Vilar dos Teles, São João de Meriti - RJ, 25565-172",21) 2751-0626,,loja de celulares,False,,4.7,,"São João de Meriti, RJ"
Rossler imports,"Av. Automóvel Clube, 2600 - Lj 08 - Vilar dos Teles, São João de Meriti - RJ, 25555-831",21) 98145-3034,,loja de celulares,False,,4.5,,"São João de Meriti, RJ"
Point das Peças,"R. Egas Muniz, 195 - loja 05 - Vilar dos Teles, São João de Meriti - RJ, 25576-271",21) 99327-0491,,loja de celulares,False,,5.0,,"São João de Meriti, RJ"
Johnny cell,"R. Jacinto - Sítio dos Gansos, São João de Meriti - RJ, 25570-570",,,loja de celulares,False,,5.0,,"São João de Meriti, RJ"
ALL CELL TUDO PARA CELULAR,"R. Rio de Janeiro - Vilar dos Teles, São João de Meriti - RJ, 25560-401",21) 96433-5208,,loja de celulares,False,,4.9,,"São João de Meriti, RJ"
Myd infocell,"R. Manuel Cândido Oliveira, 49 - Parque José Bonifácio, São João de Meriti - RJ, 25565-281",21) 98528-5835,,loja de celulares,False,,4.7,,"São João de Meriti, RJ"
SMART STORE,"R. Arnaud Guedes de Amorim, 221 - Coelho da Rocha, São João de Meriti - RJ, 25550-570",21) 96553-9229,,loja de celulares,False,,5.0,,"São João de Meriti, RJ"
Smart Tech,"Rua Joana Kalil, Lt21 Qd91 Loja B - Jardim Meriti, São João de Meriti - RJ, 25555-100",21) 2656-5758,,loja de celulares,False,,5.0,,"São João de Meriti, RJ"
Jg Cell,"Av. Comendador Teles - Vilar dos Teles, São João de Meriti - RJ, 25575-815",21) 98270-4742,,loja de celulares,False,,4.6,,"São João de Meriti, RJ"
Mercado de Móveis de Meriti,"R. da Matriz, 358 - Centro, São João de Meriti - RJ, 25550-170",21) 3753-6078,,loja de móveis,False,,4.7,,"São João de Meriti, RJ"
Tubarão atacadão,"R. Maria Soares Sendas, 205 - Parque Barreto, São João de Meriti - RJ, 25575-825",21) 98033-0072,,loja de móveis,False,,4.2,,"São João de Meriti, RJ"
Scorpion's Movéis e Bazar,"R. Jardim Botânico, 22 - Vila São João, São João de Meriti - RJ, 25561-161",21) 2751-7165,,loja de móveis,False,,3.0,,"São João de Meriti, RJ"
Shalom Móveis Rede Única,"R. Arnaud Guedes de Amorim, 139 - Coelho da Rocha, São João de Meriti - RJ, 25550-570",21) 3755-0554,,loja de móveis,False,,4.4,,"São João de Meriti, RJ"
Tid's Papelaria,"R. da Matriz, 137 - Centro, São João de Meriti - RJ, 25520-640",21) 2756-4153,,papelaria,False,,4.3,,"São João de Meriti, RJ"
Seninha Papelaria,"Av. Carioca, 177 - Vila Rosali, São João de Meriti - RJ, 25510-161",21) 3753-7917,,papelaria,False,,4.2,,"São João de Meriti, RJ"
Papelaria Freitas,"R. São João Batista, 86 - Centro, São João de Meriti - RJ, 25515-520",21) 2655-9340,,papelaria,False,,4.4,,"São João de Meriti, RJ"
Papelaria e Bazar Josidei Presentes,"Av. Euclídes da Cunha, 6 - quadra 49 - Vila São João, São João de Meriti - RJ, 25561-331",21) 99100-1894,,papelaria,False,,5.0,,"São João de Meriti, RJ"
Maiscópias - Impressão e cópias,"Av. Automóvel Clube, 2499 - Vilar dos Teles, São João de Meriti - RJ, 25561-170",21) 96704-3877,,papelaria,False,,4.9,,"São João de Meriti, RJ"
Bazar Tem Tem,"R. Elizário de Souza, 20 - Vila Norma, São João de Meriti - RJ, 25535-360",,,papelaria,False,,4.5,,"São João de Meriti, RJ"
Tg.papelaria,"R. Dr. César Nascimento Monteiro, 350 - Vilar dos Teles, São João de Meriti - RJ, 25565-150",21) 99333-9684,,papelaria,False,,5.0,,"São João de Meriti, RJ"
Tina Papelaria Personalizada,"R. Artur Bernerdes - São João de Meriti, RJ",,,papelaria,False,,,,"São João de Meriti, RJ"
Ducarmo's Papelaria e Bazar em geral,"Estr. do Calundu, 33 - Nossa Sra. do Carmo, Duque de Caxias - RJ, 25040-610",21) 3671-9594,,papelaria,False,,5.0,,"São João de Meriti, RJ"
Papelaria e Bazar do Gaspar,"Estr. Aníbal da Mota, 172 - Jardim Limeira, Belford Roxo - RJ, 26190-060",21) 2759-7960,,papelaria,False,,3.9,,"São João de Meriti, RJ"
Papelaria ELES,"R. Itaguate, 15 - Vilar dos Teles, São João de Meriti - RJ, 25560-550",21) 99542-4563,,papelaria,False,,,,"São João de Meriti, RJ"
Kronempaper Papelaria E Artigos De Armarinho Ltda,"R. Aparecida, 225 - Éden, São João de Meriti - RJ, 25535-020",,,papelaria,False,,4.7,,"São João de Meriti, RJ"
J & J BIKE OFIClNA,"Av. Gomes Freire, 120 - Pantanal, Duque de Caxias - RJ, 25040-160",21) 97630-2445,,loja de bicicleta,False,,5.0,,"São João de Meriti, RJ"
Fera's Bike,"Av. Automóvel Clube, 397 - Centro, São João de Meriti - RJ, 25515-125",21) 97663-4241,,loja de bicicleta,False,,4.7,,"São João de Meriti, RJ"
BICYCLE CLUB,"Av. Automóvel Clube, 166 - Jardim Jose Bonifacio, São João de Meriti - RJ, 25565-171",21) 99750-7501,,loja de bicicleta,False,,4.8,,"São João de Meriti, RJ"
Noel Bike,"Av. Comendador Teles, Lote 04 - Qd 48 - Vilar dos Teles, São João de Meriti - RJ, 25561-162",21) 97026-6160,,loja de bicicleta,False,,4.3,,"São João de Meriti, RJ"
Messias Sport Cicle,"Av. Comendador Teles, 2957 - A - Vilar dos Teles, São João de Meriti - RJ, 25561-160",21) 3752-2915,,loja de bicicleta,False,,4.5,,"São João de Meriti, RJ"
Oficina Cicle do Iris,"Av. Comendador Teles, 1196 - Jardim Iris, São João de Meriti - RJ, 25561-162",,,loja de bicicleta,False,,4.0,,"São João de Meriti, RJ"
M10 Bicicletas Vilar,"Av. Comendador Teles, 2485 - Vilar dos Teles, São João de Meriti - RJ, 25561-161",21) 3752-2915,,loja de bicicleta,False,,4.8,,"São João de Meriti, RJ"
Grande das Bicicletas,"Av. Dr. Arruda Negreiros, 265 - Centro, São João de Meriti - RJ, 25520-001",21) 3753-1892,,loja de bicicleta,False,,4.3,,"São João de Meriti, RJ"
S.O.S.bike,"Av. Pastor Martin Luther King Jr., 12186 - Pavuna, Rio de Janeiro - RJ, 21520-002",21) 97977-1671,,loja de bicicleta,False,,5.0,,"São João de Meriti, RJ"
Elson Bike,"Av. Dep. Almeida Franco, 1060 - Loja E - Jardim Olavo Bilac, Duque de Caxias - RJ, 25036-485",,,loja de bicicleta,False,,4.8,,"São João de Meriti, RJ"
W.S. Bike Sport,"Rua Marco Antônio, Lote 3, Quadra 5 - Jardim Paraiso, São João de Meriti - RJ, 25571-090",21) 99022-2875,,loja de bicicleta,False,,4.3,,"São João de Meriti, RJ"
TurboBikes,"Av. Comendador Teles, 3933 - Vilar dos Teles, São João de Meriti - RJ, 25575-814",21) 97039-9738,,loja de bicicleta,False,,5.0,,"São João de Meriti, RJ"
