nome,telefone,whatsapp,instagram,email,categoria,cidade,bairro,endereco,tem_site,url_site,avaliacao,num_avaliacoes
Estética Amanda Louzeiro - Clinica Estetica Meier,21) 99532-9402,21) 99532-9402,https://www.instagram.com/p/CdohUFVJtQv/?igshid=YmMyMTA2M2Y=,,clínica de estética,"Méier - Rio de Janeiro, RJ",Méier,"R. Manuela Barbosa, 1 - sala 107 - Méier, Rio de Janeiro - RJ, 20735-110",False,https://www.instagram.com/p/CdohUFVJtQv/?igshid=YmMyMTA2M2Y=,4.9,
Clínica de Estética Andreza Martins,21) 98324-4205,21) 98324-4205,https://www.instagram.com/andrezaa_estetica?igsh=ZXd4eHV4ZGhiZmxk&utm_source=qr,,clínica de estética,"Méier - Rio de Janeiro, RJ",Méier,"R. Silva Rabêlo, 43 - Méier, Rio de Janeiro - RJ, 20735-080",False,https://www.instagram.com/andrezaa_estetica?igsh=ZXd4eHV4ZGhiZmxk&utm_source=qr,5.0,
Clinica estética Clara Camargo,21) 98371-1841,21) 98371-1841,https://www.instagram.com/esteticadaclara,,clínica de estética,"Méier - Rio de Janeiro, RJ",Méier,"R. Frederico Méier, 11 - sala 303 - Méier, Rio de Janeiro - RJ, 20780-010",False,https://www.instagram.com/esteticadaclara/,5.0,
Espaço Beauty Diamante - Meier,21) 97939-3328,https://api.whatsapp.com/send?phone=5521979393328&text=Ol%C3%A1%20encontrei%20o%20espa%C3%A7o%20atrav%C3%A9s%20do%20google,,,clínica de estética,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 185 - sala 207 - Méier, Rio de Janeiro - RJ, 20720-012",False,,4.9,
Espaço Facial Méier - Harmonização Facial,21) 97084-4528,21) 97084-4528,,,clínica de estética,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 188 - loja 101 - Méier, Rio de Janeiro - RJ, 20720-012",False,,5.0,
Definni Estética e Beleza,21) 97956-5075,21) 97956-5075,,,clínica de estética,"Méier - Rio de Janeiro, RJ",Méier,"R. Manuela Barbosa, 28 - sala 304 - Méier, Rio de Janeiro - RJ, 20735-110",False,,4.7,
Dra. Gisele Mathias - Biomédica Estéta,21) 97960-5011,21) 97960-5011,http://www.instagram.com/dragiselemathias,,clínica de estética,"Méier - Rio de Janeiro, RJ",Méier,"R. Manuela Barbosa, 43 - Sala 304 - Méier, Rio de Janeiro - RJ, 20735-110",False,http://www.instagram.com/dragiselemathias,4.9,
Espaço da Saúde e Beleza,21) 3274-9040,,,,clínica de estética,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 140 - 406 - Méier, Rio de Janeiro - RJ, 20720-012",False,,5.0,
Clínica Star Bella,21) 99468-7598,21) 99468-7598,,,clínica de estética,"Méier - Rio de Janeiro, RJ",Méier,"R. Arquias Cordeiro, 296 - Sala 103 e 106 - Méier, Rio de Janeiro - RJ, 20770-000",False,,5.0,
Espaço Prime Salão de Festas,21) 97016-0984,21) 97016-0984,https://www.instagram.com/espaco_prime_oficial,,salão premium,"Méier - Rio de Janeiro, RJ",Brás de Pina,"Av. Antenor Navarro, 368 - Brás de Pina, Rio de Janeiro - RJ, 21012-250",False,https://www.instagram.com/espaco_prime_oficial/,4.6,
Prime House,21) 98064-6718,21) 98064-6718,https://www.instagram.com/villapremiumrj,,salão premium,"Méier - Rio de Janeiro, RJ",Bento Ribeiro,"R. Ludgéro Pinho, 366 - Bento Ribeiro, Rio de Janeiro - RJ, 21550-300",False,,4.1,
Espaço Família - Méier,21) 98225-8772,21) 98225-8772,https://www.instagram.com/villapremiumrj,,salão premium,"Méier - Rio de Janeiro, RJ",RJ,"Méier, Rio de Janeiro - RJ, 20735-270",False,https://www.instagram.com/espacofamiliameier/,4.8,
Maison Meyer Beleza e Estética,21) 4137-9589,,https://www.instagram.com/villapremiumrj,,salão premium,"Méier - Rio de Janeiro, RJ",Méier,"R. Cel. Cota, 25 - Méier, Rio de Janeiro - RJ, 20735-280",False,,4.9,
Saloon Festas,21) 97990-8569,21) 97990-8569,https://www.instagram.com/espaco_prime_oficial,,salão premium,"Méier - Rio de Janeiro, RJ",Engenho de Dentro,"R. Dias da Cruz, 716 - Engenho de Dentro, Rio de Janeiro - RJ, 20720-013",False,,4.4,
Salão Premium,21) 96910-8074,21) 96910-8074,https://www.instagram.com/espaco_prime_oficial,,salão premium,"Méier - Rio de Janeiro, RJ",Itanhangá,"Estr. de Jacarepaguá, 5091 - Itanhangá, Rio de Janeiro - RJ, 22753-030",False,,,
Salão Studio 9,21) 2591-0398,,https://www.instagram.com/espaco_prime_oficial,,salão premium,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 203 - loja 20 e 21 - Méier, Rio de Janeiro - RJ, 20720-010",False,,4.9,
Estúdio Karolayne premium,21) 99998-7733,21) 99998-7733,https://www.instagram.com/espaco_prime_oficial,,salão premium,"Méier - Rio de Janeiro, RJ",Inhaúma,"Rua Antônio Austregésilo, 13 - Inhaúma, Rio de Janeiro - RJ, 21061-300",False,,,
"Jl Festas Méier, Casa, Salão e Espaço para Festas e Eventos RJ",21) 97047-1183,21) 97047-1183,https://www.instagram.com/espaco_prime_oficial,,salão premium,"Méier - Rio de Janeiro, RJ",Engenho de Dentro,"R. Dona Teresa, 37 - Engenho de Dentro, Rio de Janeiro - RJ, 20770-110",False,,4.6,
Espaço Essencial Méier,21) 99860-6957,21) 99860-6957,https://www.instagram.com/espaco_prime_oficial,,salão premium,"Méier - Rio de Janeiro, RJ",Méier,"R. Lucídio Lago, 126 - Loja F - Méier, Rio de Janeiro - RJ, 20780-020",False,https://www.instagram.com/essencialmeier?igsh=MWdxcWN0MXE1dmI3bw==,5.0,
Salão Studio Vip,21) 3649-8543,,https://www.instagram.com/espaco_prime_oficial,,salão premium,"Méier - Rio de Janeiro, RJ",Méier,"Rua Pedro de Carvalho, 580 - Méier, Rio de Janeiro - RJ, 20725-232",False,,4.6,
Frank Coiffeur | Salão de Beleza Méier,21) 98763-6885,5521969759472,https://www.instagram.com/espaco_prime_oficial,,salão premium,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 496 - Salas 102 e 103 - Méier, Rio de Janeiro - RJ, 20720-013",False,https://instagram.com/salaofrankcoiffeur/,4.9,
Barbearia Corte das Estrelas,21) 97959-1640,21) 97959-1640,,,barbearia premium,"Méier - Rio de Janeiro, RJ",Vila São Luis,"R. Santo Antônio, 340 - Vila São Luis, Duque de Caxias - RJ, 25065-051",False,,4.9,
Dom Barber Shop,21) 96896-0037,21) 96896-0037,https://www.instagram.com/dombarbershopmeier,,barbearia premium,"Méier - Rio de Janeiro, RJ",Méier,"GALERIA DA PASSARELA ( SUBA A ESCADA - RUA: SILVA RABELO, 10 - SOBRELOJA 205 - Méier, Rio de Janeiro - RJ, 20735-080",False,https://www.instagram.com/dombarbershopmeier,4.9,
Barbearia Top One,21) 96951-1582,21) 96951-1582,https://www.instagram.com/barbeariatop_one?igsh=MXY0YmJ4NnJwOHlhNQ%3D%3D&utm_source=qr,,barbearia premium,"Méier - Rio de Janeiro, RJ",Méier,"R. Castro Alves, 97 - Méier, Rio de Janeiro - RJ, 20775-040",False,https://www.instagram.com/barbeariatop_one?igsh=MXY0YmJ4NnJwOHlhNQ%3D%3D&utm_source=qr,4.8,
Barbearia Premium,,,https://www.instagram.com/jldocorte,,barbearia premium,"Méier - Rio de Janeiro, RJ",Taquara,"R. do Caule, 12 - Taquara, Rio de Janeiro - RJ, 22713-582",False,https://www.instagram.com/jldocorte/,4.9,
Barbeiro Online - Unidade Méier Barbearia adulto e infantil,21) 98548-0395,21) 98548-0395,,,barbearia premium,"Méier - Rio de Janeiro, RJ",Méier,"R. Aristides Caire, 213 - loja A - Méier, Rio de Janeiro - RJ, 20775-090",False,,5.0,
Barbudos Carioca (Méier),21) 3529-2550,,https://instagram.com/barbudoscarioca,,barbearia premium,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 188 - Loja 116 - Méier, Rio de Janeiro - RJ, 20735-090",False,https://instagram.com/barbudoscarioca/,4.9,
Paizim Barbershop,21) 98282-1553,21) 98282-1553,,,barbearia premium,"Méier - Rio de Janeiro, RJ",Engenho Novo,"Rua Sousa Barros, 333 - Engenho Novo, Rio de Janeiro - RJ, 20961-150",False,,5.0,
DENTISTA 24 HORAS ODONTO MÉIER RJ,21) 97655-8287,21) 97655-8287,https://www.instagram.com/odontosarruf,,dentista,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 111 - sala 203 - Méier, Rio de Janeiro - RJ, 20725-050",False,,3.3,
SA Odontologia Méier,,5521959029177,https://www.instagram.com/odontosarruf,,dentista,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 188 - loja 203 - Méier, Rio de Janeiro - RJ, 20720-900",False,,4.7,
OMM Odontologia Dr. Marcello Martinelli,21) 3272-9458,,https://www.instagram.com/odontosarruf,,dentista,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 358 - Méier, Rio de Janeiro - RJ, 20720-012",False,,4.6,
Sorrisos A2,,https://api.whatsapp.com/send?phone=5521964285736,https://www.instagram.com/odontosarruf,,dentista,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, n°215 - Sala 208 - Méier, Rio de Janeiro - RJ, 20720-012",False,,5.0,
Lap Odontologia,21) 2274-0123,,https://www.instagram.com/odontosarruf,,dentista,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 188 - Loja 224 - Méier, Rio de Janeiro - RJ, 20720-012",False,https://www.instagram.com/lapodontologia/,4.7,2
Clínica Vital Méier,21) 99755-9903,5521996378399,https://www.instagram.com/clinicavitalmeier/?hl=pt,,psicólogo,"Méier - Rio de Janeiro, RJ",Méier,"Rua Hemengarda, 60 - salas 401 e 402 - Méier, Rio de Janeiro - RJ, 20710-010",False,https://www.instagram.com/clinicavitalmeier/?hl=pt,5.0,
Lucélia Paiva Psicóloga Humanista Méier,21) 97582-5057,5521996378399,https://www.instagram.com/clinicavitalmeier/?hl=pt,,psicólogo,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 148 - sala 204 - Méier, Rio de Janeiro - RJ, 20720-013",False,,5.0,
Psicóloga Fernanda Freitas,21) 97356-6631,5521996378399,https://www.instagram.com/clinicavitalmeier/?hl=pt,,psicólogo,"Méier - Rio de Janeiro, RJ",Méier,"R. Visc. de Tocantins - Méier, Rio de Janeiro - RJ, 20775-070",False,https://instagram.com/psi.fernandafreitas?igshid=YmMyMTA2M2Y=,5.0,
Amanda Coutinho psicologia,21) 97925-5465,5521996378399,https://www.instagram.com/clinicavitalmeier/?hl=pt,,psicólogo,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 148 - Méier, Rio de Janeiro - RJ, 20720-012",False,https://www.instagram.com/psi.amandacoutinho?igsh=MXdkYzgyNTRxbTNhbw==,5.0,
Psicóloga Elisangela Silveira,21) 97276-4347,5521996378399,https://www.instagram.com/clinicavitalmeier/?hl=pt,,psicólogo,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 148 - Méier, Rio de Janeiro - RJ, 20720-012",False,https://www.instagram.com/psicologaelisangelasilveira/,5.0,
Psicóloga Livia Siqueira – TCC e Acolhimento,21) 98204-3824,5521996378399,https://www.instagram.com/clinicavitalmeier/?hl=pt,,psicólogo,"Méier - Rio de Janeiro, RJ",meier,"Rua Dias da Cruz 147, Estr. dos Três Rios, 741 - meier, Rio de Janeiro - RJ, 20720-010",False,,5.0,
Aline Barreto Psicóloga - CRP 05/44933,21) 98145-4105,5521996378399,https://www.instagram.com/clinicavitalmeier/?hl=pt,,psicólogo,"Méier - Rio de Janeiro, RJ",Méier,"R. Dr. Pache de Faria, 21 - sala 508 - Méier, Rio de Janeiro - RJ, 20710-020",False,,5.0,
Karem Ferrão Nutricionista,21) 99272-4238,21) 99272-4238,https://www.instagram.com/glauciabastosnutri?igsh=YTk2bnFzN3RpcTh5,,nutricionista,"Méier - Rio de Janeiro, RJ",Méier,"R. Manuela Barbosa, 39 - Sala 407 - Méier, Rio de Janeiro - RJ, 20735-110",False,,5.0,
Glaucia Bastos Nutrição e Saúde Integrada,21) 99183-4342,21) 99183-4342,https://www.instagram.com/glauciabastosnutri?igsh=YTk2bnFzN3RpcTh5,,nutricionista,"Méier - Rio de Janeiro, RJ",Méier,"R. Silva Rabêlo, 43 - Méier, Rio de Janeiro - RJ, 20735-080",False,https://www.instagram.com/glauciabastosnutri?igsh=YTk2bnFzN3RpcTh5,5.0,
Nutricionista Larissa Guimarães,21) 99852-9759,https://api.whatsapp.com/send?phone=5521998529759,https://www.instagram.com/glauciabastosnutri?igsh=YTk2bnFzN3RpcTh5,,nutricionista,"Méier - Rio de Janeiro, RJ",Méier,"R. Silva Rabêlo, 43 - Méier, Rio de Janeiro - RJ, 20735-080",False,http://instagram.com/nutrilarissag,5.0,
Nutricionista Louise Gomes,21) 97879-3994,21) 97879-3994,https://www.instagram.com/glauciabastosnutri?igsh=YTk2bnFzN3RpcTh5,,nutricionista,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 28 - sala 402 - Méier, Rio de Janeiro - RJ, 20720-012",False,https://www.instagram.com/nutri_louisegomes/profilecard/?igsh=MXdhdXY0aDNpM2k2OA==,5.0,
Nutricionista no Meier - Patrícia Florisbal - Emagrecimento - Saúde da Mulher.,21) 97527-3670,21) 97527-3670,https://www.instagram.com/glauciabastosnutri?igsh=YTk2bnFzN3RpcTh5,,nutricionista,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 148 - Méier, Rio de Janeiro - RJ, 20720-012",False,,5.0,
Nutrindo Vidas - Clínica Multidisciplinar no Méier,21) 4132-4198,,https://www.instagram.com/glauciabastosnutri?igsh=YTk2bnFzN3RpcTh5,,nutricionista,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 155 - cobertura 2 - Méier, Rio de Janeiro - RJ, 20720-010",False,,4.9,
Nutricionista Méier,21) 98182-3819,21) 98182-3819,https://www.instagram.com/glauciabastosnutri?igsh=YTk2bnFzN3RpcTh5,,nutricionista,"Méier - Rio de Janeiro, RJ",Méier,"R. Lucídio Lago, 232 - sala 309 - Méier, Rio de Janeiro - RJ, 20780-020",False,,5.0,
Fisioterapia para todos,21) 97951-6239,21) 97951-6239,https://instagram.com/drajutheodoro?igshid=YmMyMTA2M2Y=,,fisioterapeuta,"Méier - Rio de Janeiro, RJ",Méier,"Rua : Hermengarda, 477 - sala 102 - Méier, Rio de Janeiro - RJ, 20710-010",False,,5.0,
"Dra. Cynthia Batista, Fisioterapeuta Cervicocraniomandibular",21) 98082-1333,21) 98082-1333,https://instagram.com/drajutheodoro?igshid=YmMyMTA2M2Y=,,fisioterapeuta,"Méier - Rio de Janeiro, RJ",Méier,"Edifício Méier Business Center - R. Silva Rabêlo, 43 - Méier, Rio de Janeiro - RJ, 20735-080",False,,5.0,
Fisio Move Méier,21) 97100-7397,21) 97100-7397,https://instagram.com/drajutheodoro?igshid=YmMyMTA2M2Y=,,fisioterapeuta,"Méier - Rio de Janeiro, RJ",Méier,"R. Medina, 127 - Sala 805 e 807 - Méier, Rio de Janeiro - RJ, 20735-130",False,,4.9,
Estúdio Claudia Azevedo Fisioterapia,21) 99299-0704,21) 99299-0704,https://instagram.com/drajutheodoro?igshid=YmMyMTA2M2Y=,,fisioterapeuta,"Méier - Rio de Janeiro, RJ",Méier,"R. Arquias Cordeiro, 324 - Sala 510 - Méier, Rio de Janeiro - RJ, 20770-000",False,,5.0,
MOVA+ Fisioterapia e Reabilitação | Méier,21) 99552-5532,21) 99552-5532,https://instagram.com/drajutheodoro?igshid=YmMyMTA2M2Y=,,fisioterapeuta,"Méier - Rio de Janeiro, RJ",Méier,"R. Silva Rabêlo, 18 - sala 204 - Méier, Rio de Janeiro - RJ, 20735-080",False,,5.0,
Clínica de Fisioterapia RMP & Vitalife- Méier,21) 3273-3532,,https://instagram.com/drajutheodoro?igshid=YmMyMTA2M2Y=,,fisioterapeuta,"Méier - Rio de Janeiro, RJ",Méier,"R. Manuela Barbosa, 50 - Méier, Rio de Janeiro - RJ, 20735-110",False,,3.4,
Fisioterapia e Acupuntura Reabilitar Medina,21) 3190-3575,,https://instagram.com/drajutheodoro?igshid=YmMyMTA2M2Y=,,fisioterapeuta,"Méier - Rio de Janeiro, RJ",Méier,"R. Medina, 127 - sala 303 - Méier, Rio de Janeiro - RJ, 20735-130",False,,4.4,
Consultório Dra Juliana Theodoro - Fisioterapia - Pilates - Estética Avançada,21) 99717-0215,5521997170215,https://instagram.com/drajutheodoro?igshid=YmMyMTA2M2Y=,,fisioterapeuta,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 445 - Sala 305 - Méier, Rio de Janeiro - RJ, 20710-020",False,https://instagram.com/drajutheodoro?igshid=YmMyMTA2M2Y=,5.0,
Viver Bem Pilates,21) 99942-7331,21) 99942-7331,,,pilates,"Méier - Rio de Janeiro, RJ",Méier,"R. Manuela Barbosa, 1 - Sala 302 - Méier, Rio de Janeiro - RJ, 20735-110",False,,5.0,
INSTITUTO CARLA VEIGA,21) 98117-2180,21) 98117-2180,https://instagram.com/institutocarlaveiga?igshid=66uozc1k68ns,,pilates,"Méier - Rio de Janeiro, RJ",Vila da Penha,"Av. Oliveira Belo, 640 - Vila da Penha, Rio de Janeiro - RJ, 21221-300",False,https://instagram.com/institutocarlaveiga?igshid=66uozc1k68ns,4.9,
Pilates Club,21) 99009-4329,https://api.whatsapp.com/send?phone=5521998947807&text=Pilates%20Club,,,pilates,"Méier - Rio de Janeiro, RJ",Vila da Penha,"Av. Vicente de Carvalho, 909 - sala 529 - Vila da Penha, Rio de Janeiro - RJ, 21210-623",False,,5.0,
Chrystine Fernandes - Pilates & Bem Estar | Méier - RJ,21) 97766-4114,21) 97766-4114,http://instagram.com/chrystinefernandes_pilates,,pilates,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 421 - sala 209 - Méier, Rio de Janeiro - RJ, 20720-012",False,http://instagram.com/chrystinefernandes_pilates,5.0,
Espaço Seja Luz Estúdio de Pilates,21) 99749-7024,21) 99749-7024,,,pilates,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 28 - 5o andar - Méier, Rio de Janeiro - RJ, 20720-012",False,,5.0,
Bioequilíbrio Pilates,21) 96545-6746,21) 96545-6746,,,pilates,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, n° 215 - salas 504 e 505 - Méier, Rio de Janeiro - RJ, 20720-010",False,,5.0,
Caminho Suave Pilates,21) 97370-9548,21) 97370-9548,,,pilates,"Méier - Rio de Janeiro, RJ",Méier,"Estudio, R. Silva Rabêlo, 43 - sl 509 - Méier, Rio de Janeiro - RJ, 20725-050",False,,5.0,
Studio Mahalo Pilates,21) 96514-7849,21) 96514-7849,,,pilates,"Méier - Rio de Janeiro, RJ",Méier,"R. Lucídio Lago, 126 - Sala 512 - Méier, Rio de Janeiro - RJ, 20780-020",False,,5.0,
Mais Pilates e Terapias Alternativas,21) 96513-3113,21) 96513-3113,,,pilates,"Méier - Rio de Janeiro, RJ",Méier,"R. Manuela Barbosa, 1 - sala 307 - Méier, Rio de Janeiro - RJ, 20735-110",False,,5.0,
Mais Saúde Mais Vida - Pilates,21) 98131-8548,21) 98131-8548,https://www.instagram.com/maissaudemaisvida,,pilates,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 147 - Sala 501 - Méier, Rio de Janeiro - RJ, 20720-010",False,https://www.instagram.com/maissaudemaisvida/,4.9,
"Espaço P2 - Pilates, Fisioterapia e Osteopatia Pediátrica",21) 98115-9031,21) 98115-9031,https://www.instagram.com/prifisio2?igsh=MW0xZjlqaXh4dXVzaw==,,pilates,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 556 - sala 202 - Méier, Rio de Janeiro - RJ, 20720-013",False,https://www.instagram.com/prifisio2?igsh=MW0xZjlqaXh4dXVzaw==,4.9,
Vision Pilates,21) 3174-0335,,,,pilates,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 215 - sala 706 - Méier, Rio de Janeiro - RJ, 20720-010",False,,4.9,
VOR FITNESS STUDIO BOUTIQUE,21) 97067-4517,21) 97067-4517,,,academia boutique,"Méier - Rio de Janeiro, RJ",Méier,"GALERIA DO IMPERATOR - R. Dias da Cruz, 170 - Loja D - Méier, Rio de Janeiro - RJ, 20720-012",False,,5.0,
ML FIT,21) 99971-2414,21) 99971-2414,,,academia boutique,"Méier - Rio de Janeiro, RJ",Méier,"Academia Xtreme - R. Venceslau, 286 - Méier, Rio de Janeiro - RJ, 20735-110",False,,5.0,
RA Aquafitness,21) 97934-4532,21) 97934-4532,,,academia boutique,"Méier - Rio de Janeiro, RJ",Méier,"R. Maranhão, 191 - Méier, Rio de Janeiro - RJ, 20720-230",False,,4.6,
Chrystine Fernandes - Pilates & Bem Estar | Méier - RJ,21) 97766-4114,21) 97766-4114,http://instagram.com/chrystinefernandes_pilates,,academia boutique,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 421 - sala 209 - Méier, Rio de Janeiro - RJ, 20720-012",False,http://instagram.com/chrystinefernandes_pilates,5.0,
Castelo Fit - Fitness e Praia,21) 99961-7291,21) 99961-7291,,,academia boutique,"Méier - Rio de Janeiro, RJ",Méier,"Shopping do Méier - Rua Dias da Cruz 225 - Loja 221, 2º andar - Méier, Rio de Janeiro - RJ, 20720-010",False,,5.0,
Oxygen Gym,21) 98895-4849,21) 98895-4849,,,academia boutique,"Méier - Rio de Janeiro, RJ",Méier,"R. Manuela Barbosa - Méier, Rio de Janeiro - RJ, 20735-110",False,,4.6,
Academia Espaço Fitness,21) 96475-7265,21) 96475-7265,,,academia boutique,"Méier - Rio de Janeiro, RJ",Méier,"R. Castro Alves, 79 - LJ A - Méier, Rio de Janeiro - RJ, 20775-040",False,,4.6,
Gueto Boxe - Méier,21) 98215-2006,21) 98215-2006,,,academia boutique,"Méier - Rio de Janeiro, RJ",Méier,"R. Itobi, 10 - Méier, Rio de Janeiro - RJ, 20720-020",False,,5.0,
Anawat Fitness,21) 98081-4241,21) 98081-4241,,,academia boutique,"Méier - Rio de Janeiro, RJ",Méier,"Box 31, Av. Amaro Cavalcanti, 157 - Méier, Rio de Janeiro - RJ, 20735-040",False,,4.7,
@Sou_Designeer | Joyce Lopes – Designer de Sobrancelhas,21) 97042-5917,21) 97042-5917,https://www.instagram.com/sou_designeer,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz - Méier, Rio de Janeiro - RJ, 20720-011",False,https://www.instagram.com/sou_designeer/,5.0,
Andréia Oliveira Studio Design de Sobrancelhas Lash lifting Brow lamination Micropigmentação Cursos,21) 99625-3252,21) 99625-3252,https://instagram.com/andreiaoliveirastudio?igshid=YmMyMTA2M2Y=,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Oldegard Sapucáia, 03 - sala 301 - Méier, Rio de Janeiro - RJ, 20710-005",False,https://instagram.com/andreiaoliveirastudio?igshid=YmMyMTA2M2Y=,5.0,
Espaço Beauty Diamante - Meier,21) 97939-3328,https://api.whatsapp.com/send?phone=5521979393328&text=Ol%C3%A1%20encontrei%20o%20espa%C3%A7o%20atrav%C3%A9s%20do%20google,,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 185 - sala 207 - Méier, Rio de Janeiro - RJ, 20720-012",False,,4.9,
Studio Rafaela Melo,21) 97883-3533,21) 97883-3533,https://instagram.com/studiorafaellamelo?igshid=YWJhMjlhZTc=,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Constança Barbosa, 212 - Méier, Rio de Janeiro - RJ, 20735-090",False,https://instagram.com/studiorafaellamelo?igshid=YWJhMjlhZTc=,4.8,
"Espaço Camilly Vicente - Cílios, Sobrancelhas e Estética Facial",21) 95936-7045,21) 95936-7045,https://instagram.com/espacocamillyvicente?igshid=MzRlODBiNWFlZA==,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Piedade,"R. da Capela, 486 - Piedade, Rio de Janeiro - RJ, 20740-310",False,https://instagram.com/espacocamillyvicente?igshid=MzRlODBiNWFlZA==,5.0,
"Lari Beauty - Cílios, Designer de Sobrancelhas e Micropigmentação- Dom Office",21) 99406-4009,https://api.whatsapp.com/send/?phone=%2B5521994064009&text=Ola%2521%252520Gostaria%252520de%252520agendar%252520um%252520hor%2525C3%2525A1rio%2521%252520&type=phone_number&app_absent=0,https://www.instagram.com/laribeautyofc,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Todos os Santos,"Dom Office, R. José Bonifácio, 1050 - Todos os Santos, Rio de Janeiro - RJ, 20770-240",False,https://www.instagram.com/laribeautyofc/,5.0,
"Carolina Castelo Lash & Makeup - Cílios, Maquiagem e Sobrancelhas.",21) 97900-1664,21) 97900-1664,https://instagram.com/carolinacastelolashmakeup?igshid=YmMyMTA2M2Y=,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Cachambi,"R. Frederico Méier, 19 - Cachambi, Rio de Janeiro - RJ, 20785-000",False,https://instagram.com/carolinacastelolashmakeup?igshid=YmMyMTA2M2Y=,4.9,
Studio Andressa Porto,21) 99861-0089,21) 99861-0089,,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Joaquina Rosa, 274 - Méier, Rio de Janeiro - RJ, 20710-080",False,,5.0,
Renata Santos studio beauty,21) 96948-1778,21) 96948-1778,https://www.instagram.com/renatasantosrsbeauty?igsh=MXkwdTg2OTZzc2pxdg==,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Silva Rabêlo, 43 - Sala 905 - Méier, Rio de Janeiro - RJ, 20735-080",False,https://www.instagram.com/renatasantosrsbeauty?igsh=MXkwdTg2OTZzc2pxdg==,5.0,
Cílios e Brow Lamination Piedade - Studio Thamyres Soares,21) 97719-6700,21) 97719-6700,https://www.instagram.com/studiothamyressoares?igsh=MTl4NDQzaTUxZXZuMA%3D%3D&utm_source=qr,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 163 - Méier, Rio de Janeiro - RJ, 20720-012",False,https://www.instagram.com/studiothamyressoares?igsh=MTl4NDQzaTUxZXZuMA%3D%3D&utm_source=qr,5.0,
"Gi Maquiagem, Penteado, sobrancelha, cílios e corte de cabelo.",21) 97937-4274,21) 97937-4274,https://www.instagram.com/giselesantosmaquiagem?igsh=MXRpdzZkeXZiNXlkbg%3D%3D&utm_source=qr,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 50 - Méier, Rio de Janeiro - RJ, 20720-011",False,https://www.instagram.com/giselesantosmaquiagem?igsh=MXRpdzZkeXZiNXlkbg%3D%3D&utm_source=qr,5.0,
STUDIO KI BEAUTY,21) 98522-6069,21) 98522-6069,,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Medina, 127 - Méier, Rio de Janeiro - RJ, 20735-130",False,,5.0,
Curso de Designer em Sobrancelha Diamante Renata Cordeiro,21) 98018-6347,21) 98018-6347,,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 28 - Méier, Rio de Janeiro - RJ, 20720-010",False,,4.9,
Studio das luas,21) 97907-3448,21) 97907-3448,,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 881 - Méier, Rio de Janeiro - RJ, 20720-011",False,,4.9,
