nome,telefone,whatsapp,instagram,email,categoria,cidade,bairro,endereco,tem_site,url_site,avaliacao,num_avaliacoes
Centro de Treinamento Brooklyn,21) 98690-1293,https://api.whatsapp.com/send?phone=5521997273581&text=Ol%C3%A1%20vi%20no%20Google%20e%20quero%20mais%20informa%C3%A7%C3%B5es%20sobre%20a%20Academia%20Xtreme,https://www.instagram.com/diogopimentelpersonal,,personal trainer,"Méier - Rio de Janeiro, RJ",Méier,"R. Venceslau, 360 - Méier, Rio de Janeiro - RJ, 20735-160",False,http://instagram.com/ct.brooklyn,4.9,
Academia Xtreme,21) 99727-3581,https://api.whatsapp.com/send?phone=5521997273581&text=Ol%C3%A1%20vi%20no%20Google%20e%20quero%20mais%20informa%C3%A7%C3%B5es%20sobre%20a%20Academia%20Xtreme,https://www.instagram.com/diogopimentelpersonal,,personal trainer,"Méier - Rio de Janeiro, RJ",Méier,"R. Venceslau, 286 - Méier, Rio de Janeiro - RJ, 20735-160",True,https://api.whatsapp.com/send?phone=5521997273581&text=Ol%C3%A1%20vi%20no%20Google%20e%20quero%20mais%20informa%C3%A7%C3%B5es%20sobre%20a%20Academia%20Xtreme,4.4,
Lifefit Méier,21) 96689-9269,https://api.whatsapp.com/send?phone=5521997273581&text=Ol%C3%A1%20vi%20no%20Google%20e%20quero%20mais%20informa%C3%A7%C3%B5es%20sobre%20a%20Academia%20Xtreme,https://www.instagram.com/diogopimentelpersonal,,personal trainer,"Méier - Rio de Janeiro, RJ",Méier,"R. Medina, 210 - Méier, Rio de Janeiro - RJ, 20735-130",True,https://www.redelifefit.com.br/,4.1,3
RA Aquafitness,21) 97934-4532,https://api.whatsapp.com/send?phone=5521997273581&text=Ol%C3%A1%20vi%20no%20Google%20e%20quero%20mais%20informa%C3%A7%C3%B5es%20sobre%20a%20Academia%20Xtreme,https://www.instagram.com/diogopimentelpersonal,,personal trainer,"Méier - Rio de Janeiro, RJ",Méier,"R. Maranhão, 191 - Méier, Rio de Janeiro - RJ, 20720-230",False,,4.6,
MaxFit Center,21) 3435-1960,https://api.whatsapp.com/send?phone=5521997273581&text=Ol%C3%A1%20vi%20no%20Google%20e%20quero%20mais%20informa%C3%A7%C3%B5es%20sobre%20a%20Academia%20Xtreme,https://www.instagram.com/diogopimentelpersonal,,personal trainer,"Méier - Rio de Janeiro, RJ",Méier,"R. Mario Piragibe, 26 - Méier, Rio de Janeiro - RJ, 20720-320",True,http://maxfit.com.br/,4.7,
Academia Top 3 Gym,21) 3563-0487,https://api.whatsapp.com/send?phone=5521997273581&text=Ol%C3%A1%20vi%20no%20Google%20e%20quero%20mais%20informa%C3%A7%C3%B5es%20sobre%20a%20Academia%20Xtreme,https://www.instagram.com/diogopimentelpersonal,,personal trainer,"Méier - Rio de Janeiro, RJ",Méier,"355, Rua Pedro de Carvalho, 345 - Méier, Rio de Janeiro - RJ, 20723-230",True,http://academiatop3.com.br/,4.6,
Centro Médico Pastore - Consultas e exames médicos - Méier,21) 2508-9001,,https://www.instagram.com/clinicavitalmeier/?hl=pt,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 215 - 2º Andar - Méier, Rio de Janeiro - RJ, 20720-010",True,https://www.centromedicopastore.com.br/,4.6,
VerticeRio Coworking,21) 2137-3485,,,,consultório,"Méier - Rio de Janeiro, RJ",Botafogo,"Rua General Góis Monteiro, 155 - Grupo M - Botafogo, Rio de Janeiro - RJ, 22290-080",True,https://www.verticerio.com.br/,5.0,
Docctor Med Méier,21) 3268-3400,,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Castro Alves, 32 - Méier, Rio de Janeiro - RJ, 20775-040",True,https://docctormedmeier.com.br/,4.8,
Clínicas Médicas Integradas do Méier,21) 2591-6566,,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 712 - Méier, Rio de Janeiro - RJ, 20720-013",True,http://www.cmim.com.br/,4.2,
MedicMais | Meier - RJ,21) 97325-5895,21) 97325-5895,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Arquias Cordeiro, 294 - Méier, Rio de Janeiro - RJ, 20770-000",False,,4.4,
EMAM Clínica Médica,21) 2592-5485,,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Jurunas, 240 - Méier, Rio de Janeiro - RJ, 20730-080",False,,2.5,
Clínica Veterinária & Petshop Apaixonados Por Quatro Patas - Unidade Méier 1,21) 97264-7887,21) 97264-7887,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"Rua Pedro de Carvalho, 27 - Méier, Rio de Janeiro - RJ, 20723-230",True,https://apaixonadosporquatropatas.com.br/unidades/meier/,4.7,
Clínica Caniato,21) 3271-0401,,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 445 - Méier, Rio de Janeiro - RJ, 20720-010",True,https://www.clinicacaniato.com/,5.0,
Clínica Gaspare Bosco,21) 97099-7092,21) 97099-7092,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 812 - Méier, Rio de Janeiro - RJ, 20720-013",True,https://clinicagasparebosco.com.br/,4.7,
Clínica ContinGente ABA - Unidade Méier - Rio de Janeiro - RJ,21) 96829-7365,21) 96829-7365,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 445 - Sala 201 e 204 - Méier, Rio de Janeiro - RJ, 20720-010",True,https://www.somoscontingente.com/,3.7,
Meu Doutor Novamed - unidade Méier,4004-2734,,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 536 - Méier, Rio de Janeiro - RJ, 20720-013",True,http://www.novamedsaude.com.br/,3.5,
"SorriaMed Clínica Odontológica | Dentistas Especialistas no Méier| Implantes Dentários, Próteses e Estética.",21) 3495-0565,https://api.whatsapp.com/send?phone=5521990732541,,,consultório,"Méier - Rio de Janeiro, RJ",Sobreloja,"R. Dias da Cruz, 414 - Sobreloja, Rio de Janeiro - RJ, 20720-012",True,https://sorriamed.com.br/,4.9,
CVP Méier - Clínica Veterinária Popular 24h,21) 3647-4992,,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. José Veríssimo, 34 - Méier, Rio de Janeiro - RJ, 20720-180",True,https://www.cvp.vet.br/,4.5,
Ergomed,21) 2592-0207,,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Intendente Cunha Menezes, 68 - Méier, Rio de Janeiro - RJ, 20720-060",False,,2.4,
Dra Claudia Reis - Serviços de ginecologia e ultrassom,21) 2593-1539,,,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 421 - 203 - Méier, Rio de Janeiro - RJ, 20720-010",True,https://www.facebook.com/Dr.ClaudiaGinecologia/,4.9,
Clínica Médica Carmine Fajardo,21) 2596-2567,,https://www.instagram.com/medhouse588,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 215 - Méier, Rio de Janeiro - RJ, 20720-010",False,,5.0,
HOSPITAL DO MEIER,21) 3279-8512,,https://www.instagram.com/medhouse588,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Ten. Costa, 160 - Méier, Rio de Janeiro - RJ, 20775-080",False,,2.8,
Clínica Pró Ped,21) 2595-5796,,https://www.instagram.com/medhouse588,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Maranhão, 327 - Méier, Rio de Janeiro - RJ, 20720-230",False,,5.0,
VivaMenteRio,21) 3274-1791,,https://www.instagram.com/medhouse588,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 501 - 4 andar - Méier, Rio de Janeiro - RJ, 20720-010",True,http://vivamenterio.com.br/,4.1,5
Dentista e Invisalign no Meier - Clinica Odontológica Prime Dente,21) 99991-5601,21) 99991-5601,https://www.instagram.com/medhouse588,,consultório,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 532 - Méier, Rio de Janeiro - RJ, 20720-011",True,http://www.primedente.com.br/,5.0,7
Dr. Victor Bechara - Dermatologista no Leblon,21) 99999-1639,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,http://www.instagram.com/fairyestetica,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Leblon,"Av. Ataulfo de Paiva, 391 - sala 602 - Leblon, Rio de Janeiro - RJ, 22440-032",True,http://www.drvictorbechara.com.br/,5.0,
LC Estética Avançada e Saúde Integrativa - Rio de Janeiro,21) 99915-4630,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,http://www.instagram.com/fairyestetica,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Marechal Hermes,"R. Vítor, 135 - sala 5 - Marechal Hermes, Rio de Janeiro - RJ, 21610-370",True,https://www.lcesteticaesaude.com.br/,5.0,2
Fairy Estética,21) 99426-7598,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,http://www.instagram.com/fairyestetica,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 62 - Vila Isabel, Rio de Janeiro - RJ, 20551-031",False,http://www.instagram.com/fairyestetica,5.0,
Espaço facial Vila Isabel,21) 99714-1022,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,http://www.instagram.com/fairyestetica,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Boulevard Rio Shopping - R. Barão de São Francisco, 236 - 2º Piso - Vila Isabel, Rio de Janeiro - RJ, 20560-030",True,https://espacofacial.com.br/,4.9,
Espaço Amanda Matos- Especializada em Criolipólise com técnicas de harmonização corporal e Facial no Rio de Janeiro,21) 96710-2807,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,http://www.instagram.com/fairyestetica,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 389 - sala 702 - Vila Isabel, Rio de Janeiro - RJ, 20551-030",True,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,5.0,
"Corpos, Faces & Fios",21) 97239-1782,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Barão de São Francisco, 373 - sala 401 - Vila Isabel, Rio de Janeiro - RJ, 20541-371",False,,5.0,
Jamile Alves Experience - Vila Isabel,21) 3079-2691,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 331 - Vila Isabel, Rio de Janeiro - RJ, 20551-030",True,https://conectabeleza.mercadoshops.com.br/nossos-produtos,4.8,
Entre Elas Vila Isabel,,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Silva Pinto, 50 - Vila Isabel, Rio de Janeiro - RJ, 20551-190",False,,5.0,
Espaço Rê,21) 96903-1337,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"salão da Branca - R. Barão de São Francisco, 373 - Vila Isabel, Rio de Janeiro - RJ, 20541-371",False,,5.0,
Laser&Co. Rio - Boulevard RJ (Grupo uniQ),21) 99751-6742,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Barão de São Francisco, 236 - Loja 2-276 - Vila Isabel, Rio de Janeiro - RJ, 20560-030",True,https://www.lasercompany.com/,5.0,
Studio de Beleza - Aliane Feitosa,21) 98386-5712,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Barão de São Francisco, 373 - Vila Isabel, Rio de Janeiro - RJ, 20560-031",False,https://www.instagram.com/studioalianefeitosa?igsh=MXNoZmp1bjg4aW1qZQ==,5.0,
Cris Oliveira Estética,21) 98848-5225,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Barão de São Francisco, 373 - sala 520 - Vila Isabel, Rio de Janeiro - RJ, 20541-371",False,,5.0,
DepilOut,21) 3400-7913,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Barão de São Francisco, 236 - 2º andar - Lj 277 - Vila Isabel, Rio de Janeiro - RJ, 20560-030",True,http://depilout.com.br/,4.0,
HORA Espaço Médico e Estético,21) 99840-9381,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 62 - sala 516 - Vila Isabel, Rio de Janeiro - RJ, 20551-030",True,"https://api.whatsapp.com/send?phone=552132646483&text=Ol%C3%A1,%20vi%20seu%20perfil%20no%20Google%20e%20gostaria%20de%20mais%20informa%C3%A7%C3%B5es",5.0,
VILA TRADE CENTER,21) 99201-0643,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 389 - Vila Isabel, Rio de Janeiro - RJ, 20551-030",False,,4.3,
Espaço Vebelle - Esmalteria e Beleza,21) 97743-2010,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 389 - Sala 615 - Vila Isabel, Rio de Janeiro - RJ, 20551-185",True,https://linkme.bio/vebelle,4.7,
"Dra. Nayara Esmaile: Botox - Preenchimento - Bioestimulador de Colágeno : Barra da Tijuca e Vila Isabel, RJ",21) 99064-5009,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel e Tijuca,"Blvd. 28 de Setembro, 226 - Loja 106 Tijuca - Vila Isabel e Tijuca, Rio de Janeiro - RJ, 20551-055",False,https://www.instagram.com/nayaraesmaile/,5.0,
Suzy Gonçalves Cilios e Sobrancelhas,,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 389 - sala 215 - Vila Isabel, Rio de Janeiro - RJ, 20551-031",False,,5.0,
Studio Vivian Vargas,21) 98711-0822,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 389 - 204 - Vila Isabel, Rio de Janeiro - RJ, 20551-185",False,https://www.instagram.com/studio.vivianvargas/,5.0,
Studio Marina Cavalheiro,21) 96811-8248,https://api.whatsapp.com/send?phone=5521967102807&text=Ol%C3%A1!%20sou%20contato%20do%20google.%20%20,https://www.instagram.com/beautyconcept.aline.linhares?igsh=YTl6a24zaHlrN3Zn,,clínica de estética,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 389 - sala218 - Vila Isabel, Rio de Janeiro - RJ, 20560-001",False,,4.5,
Villa Premium RJ,21) 99853-5096,21) 99853-5096,https://www.instagram.com/villapremiumrj,,salão premium,"Vila Isabel - Rio de Janeiro, RJ",Vila da Penha,"R. Cel. Nunes Machado, 86 - Vila da Penha, Rio de Janeiro - RJ, 21211-750",False,https://www.instagram.com/villapremiumrj/,5.0,
Premium Tijuca,21) 3798-7818,,https://www.instagram.com/villapremiumrj,,salão premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Sen. Muniz Freire, 60 - Vila Isabel, Rio de Janeiro - RJ, 20541-040",False,,4.5,
Premium Supermercado,,,https://www.instagram.com/villapremiumrj,,salão premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 310 - Vila Isabel, Rio de Janeiro - RJ, 20551-031",True,https://premiumsupermercados.com.br/,3.9,
Barbearia Corte das Estrelas,21) 97959-1640,21) 97959-1640,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila São Luis,"R. Santo Antônio, 340 - Vila São Luis, Duque de Caxias - RJ, 25065-051",False,,4.9,
Rio's Barber & Beer - Vogue Square - Barra da Tijuca,21) 97065-2303,21) 97065-2303,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 8585 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-081",True,https://riosbarber.com.br/,4.9,
Barbearia Resenha da Vila,21) 97140-3437,21) 97140-3437,https://www.instagram.com/barbeariaresenhadavila?igsh=MnUxZ2RoNjRxMzM5&utm_source=qr,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 373 - loja D - Vila Isabel, Rio de Janeiro - RJ, 20551-185",False,https://www.instagram.com/barbeariaresenhadavila?igsh=MnUxZ2RoNjRxMzM5&utm_source=qr,4.7,
Barbearia Vila Retrô,21) 99503-2535,21) 99503-2535,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Praça Barão de Drumond, 05 A - Vila Isabel, Rio de Janeiro - RJ, 20560-020",True,https://sites.appbarber.com.br/login/vilaretro-8z5v,4.9,
Cool Barber Shop Vila Isabel,21) 97493-5356,21) 97493-5356,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 74 - Loja B - Vila Isabel, Rio de Janeiro - RJ, 20551-030",True,https://www.coolbarbershopvila.com.br/,4.9,
Barbearia M.P Vila,21) 98465-0069,21) 98465-0069,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Visc. de Santa Isabel, 46 - Vila Isabel, Rio de Janeiro - RJ, 20560-120",False,,5.0,
Jotas Barber RJ,21) 98248-6081,5521982486081,https://instagram.com/jotas_barberrj?utm_medium=copy_link,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, N° 197 - loja 56 - Vila Isabel, Rio de Janeiro - RJ, 20551-085",False,https://instagram.com/jotas_barberrj?utm_medium=copy_link,5.0,
DG BARBER PREMIUM,21) 98686-4144,21) 98686-4144,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Jardim Palmares,"R. das Mangueiras, 123 - Jardim Palmares, Nova Iguaçu - RJ, 26277-610",False,,5.0,
Barber Club Premium,21) 97396-3604,21) 97396-3604,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Santa Alice,"R. Wilson de Araújo, 286 - Vila Santa Alice, Duque de Caxias - RJ, 25245-710",False,,5.0,
Barbearia Premium,,,https://www.instagram.com/jldocorte,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Taquara,"R. do Caule, 12 - Taquara, Rio de Janeiro - RJ, 22713-582",False,https://www.instagram.com/jldocorte/,4.9,
Studio Raphael Barbeirim,21) 98939-6939,21) 98939-6939,https://www.instagram.com/studioraphaelbarbeirim?igsh=MWF5dmtjcG9veW5mZg%3D%3D&utm_source=qr,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Pereira Nunes, 255 - Vila Isabel, Rio de Janeiro - RJ, 20511-120",False,https://www.instagram.com/studioraphaelbarbeirim?igsh=MWF5dmtjcG9veW5mZg%3D%3D&utm_source=qr,5.0,
Imperium Barbershop | Barbearia Premium na Ilha do Governador RJ,21) 96532-4682,21) 96532-4682,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Freguesia (Ilha do Governador),"R. Comendador Bastos, 279 - Freguesia (Ilha do Governador), Rio de Janeiro - RJ, 21911-020",True,https://barbercode.com.br/client/imperium-barbershop,5.0,
Barbearia Don Peres Vila Isabel,21) 3798-5447,,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Hipólito da Costa, 12 - Loja G - Vila Isabel, Rio de Janeiro - RJ, 20551-040",False,,5.0,
Barbearia Vila Rock,21) 96732-8311,21) 96732-8311,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Torres Homem, 396 - Vila Isabel, Rio de Janeiro - RJ, 20551-070",True,https://agendamentovilarock.netlify.app/,4.9,
ES37 Barbearia,21) 96959-5681,21) 96959-5681,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Emília Sampaio, 37 - Vila Isabel, Rio de Janeiro - RJ, 20560-100",False,,5.0,
Barbearia Club Premium,24) 99874-4812,24) 99874-4812,,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Aterrado,"R. Luiz Alves Pereira, 160 - Aterrado, Volta Redonda - RJ, 27215-570",False,,5.0,
Premium barber shop,21) 97650-6220,21) 97650-6220,https://www.instagram.com/barbeariapremi1?igsh=d3RsZTMzZ25jdXZ6,,barbearia premium,"Vila Isabel - Rio de Janeiro, RJ",Icaraí,"R. Pres. João Pessoa, 392 - loja 102 - Icaraí, Niterói - RJ, 24220-331",False,https://www.instagram.com/barbeariapremi1?igsh=d3RsZTMzZ25jdXZ6,5.0,
Clínica São Victor,21) 96541-1419,21) 96541-1419,https://www.instagram.com/clinica.odont.sao.victor?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,dentista,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 44 - SALA:807 - Vila Isabel, Rio de Janeiro - RJ, 20551-031",False,https://www.instagram.com/clinica.odont.sao.victor?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,4.3,
Dr Marcelo Feres Sorrir Mais Dentista Vila Isabel,21) 98226-6947,21) 98226-6947,https://www.instagram.com/clinica.odont.sao.victor?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,dentista,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Av 28 de setembro, R. Silva Pinto, 57 - 344 Entrada - Vila Isabel, Rio de Janeiro - RJ, 20551-190",False,,5.0,
Clínica dentária Dra Juliana S. Silveira Odontologia ( JFG ),21) 2520-7741,,https://www.instagram.com/clinica.odont.sao.victor?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,dentista,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 408 - Vila Isabel, Rio de Janeiro - RJ, 20551-195",False,,5.0,
SempreSorrir Odontologia | Implante Dentário | Aparelho Dentário | Vila Isabel | Rio de Janeiro - RJ,21) 97316-4275,5521982888058,https://www.instagram.com/clinica.odont.sao.victor?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,dentista,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Luís Barbosa, 40 - Loja B - Vila Isabel, Rio de Janeiro - RJ, 20560-010",True,https://www.clinicasempresorrir.com.br/implantes,4.9,6
Dentiplast - Clínica Odontológica em Vila Isabel / Rio de Janeiro,21) 96547-8675,https://api.whatsapp.com/send?phone=5521965478675&text=Ol%C3%A1!%20Estou%20interessado%20nos%20servi%C3%A7os%20da%20Dentiplast.%20Como%20posso%20obter%20mais%20informa%C3%A7%C3%B5es?%20%F0%9F%98%8A,https://www.instagram.com/clinica.odont.sao.victor?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,dentista,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 313 - Segundo Andar - Vila Isabel, Rio de Janeiro - RJ, 20551-185",True,https://lp.dentiplast.com.br/,5.0,
Dentista Vila Isabel - Fidele Odonto,21) 2577-4486,,https://www.instagram.com/clinica.odont.sao.victor?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,dentista,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"Blvd. 28 de Setembro, 362 - 101/102 - Vila Isabel, Rio de Janeiro - RJ, 20551-195",False,,4.9,
Dentistas Dia e Noite,21) 96906-2525,5521983372244,https://www.instagram.com/clinica.odont.sao.victor?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,dentista,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Teodoro da Silva, 678 A - Vila Isabel, Rio de Janeiro - RJ, 20560-001",True,https://dentistadiaenoite.com.br/,4.5,
Dr. Ivany Coutinho Neto - dentista- Vila Isabel,21) 98665-2202,https://api.whatsapp.com/send?phone=5521986652202&text=Ol%C3%A1%20encontrei%20o%20consultorio%20atrav%C3%A9s%20do%20google%20,https://www.instagram.com/clinica.odont.sao.victor?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,dentista,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Silva Pinto, 49 - sala 911 - Vila Isabel, Rio de Janeiro - RJ, 20551-190",True,https://www.drivanycoutinhoneto.com/,4.9,
Centro Odontológico Luiz Barbosa,21) 2578-2505,,https://www.instagram.com/clinica.odont.sao.victor?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,dentista,"Vila Isabel - Rio de Janeiro, RJ",Vila Isabel,"R. Luís Barbosa, 56 - Vila Isabel, Rio de Janeiro - RJ, 20560-010",True,https://bit.ly/3CPWqz8,4.5,
